Transaction_ID,User_ID,Payment_Method,Amount,Success,Timestamp
TXN00397,U8929,Credit Card,725.77,1,2025-09-17 00:56:00
TXN00398,U4329,Wallet,1319.57,1,2025-09-16 17:05:00
TXN00399,U1458,Debit Card,3697.88,1,2025-09-17 01:16:00
TXN00400,U9183,Debit Card,1818.05,1,2025-09-16 21:58:00
TXN00401,U5678,Net Banking,940.43,1,2025-09-16 10:47:00
TXN00402,U1202,UPI,2488.69,1,2025-09-16 13:26:00
TXN00403,U5582,Wallet,1992.51,1,2025-09-17 04:52:00
TXN00404,U7643,Net Banking,1021.57,1,2025-09-17 01:29:00
TXN00405,U2431,Credit Card,4978.12,0,2025-09-17 08:43:00
TXN00406,U9518,Net Banking,856.98,1,2025-09-16 15:13:00
TXN00407,U5350,Wallet,2793.76,0,2025-09-17 06:59:00
TXN00408,U1984,Credit Card,512.06,1,2025-09-17 02:47:00
TXN00409,U1828,Debit Card,2154.31,1,2025-09-16 21:36:00
TXN00410,U6202,Credit Card,2327.1,0,2025-09-16 16:38:00
TXN00411,U9720,Credit Card,3838.49,0,2025-09-16 10:17:00
TXN00412,U6216,Net Banking,4669.52,1,2025-09-16 20:34:00
TXN00413,U9840,Wallet,1610.19,1,2025-09-16 14:32:00
TXN00414,U2154,Net Banking,1701.7,1,2025-09-16 13:20:00
TXN00415,U7946,Net Banking,900.56,1,2025-09-16 12:49:00
TXN00416,U1129,Credit Card,1341.44,1,2025-09-17 04:06:00
TXN00417,U5145,UPI,336.85,1,2025-09-17 05:34:00
TXN00418,U4306,Net Banking,2422.87,1,2025-09-16 15:12:00
TXN00419,U9623,Wallet,386.44,1,2025-09-16 12:05:00
TXN00420,U5500,Credit Card,525.58,0,2025-09-16 22:06:00
TXN00421,U2045,Wallet,961.54,1,2025-09-17 00:04:00
TXN00422,U7658,Credit Card,1480.35,1,2025-09-16 18:42:00
TXN00423,U8378,Wallet,3337.17,1,2025-09-16 16:02:00
TXN00424,U4630,Wallet,4795.58,1,2025-09-16 16:58:00
TXN00425,U7623,Net Banking,700.16,1,2025-09-17 04:11:00
TXN00426,U2673,Credit Card,2667.6,1,2025-09-17 09:00:00
TXN00427,U3582,UPI,3321.39,0,2025-09-16 12:37:00
TXN00428,U5010,Credit Card,2857.39,1,2025-09-17 03:12:00
TXN00429,U3190,Debit Card,4244.29,0,2025-09-17 00:40:00
TXN00430,U6119,Debit Card,2479.48,1,2025-09-16 16:36:00
TXN00431,U2365,Net Banking,2950.44,1,2025-09-16 22:27:00
TXN00432,U2778,Net Banking,4469.59,1,2025-09-17 06:30:00
TXN00433,U1441,UPI,4880.02,1,2025-09-16 16:16:00
TXN00434,U6199,Net Banking,177.52,1,2025-09-16 19:39:00
TXN00435,U1680,Wallet,2937.15,1,2025-09-16 20:53:00
TXN00436,U8047,Debit Card,4664.44,1,2025-09-16 11:47:00
TXN00437,U2616,UPI,2933.46,1,2025-09-16 22:18:00
TXN00438,U3251,Credit Card,3559.16,1,2025-09-16 15:29:00
TXN00439,U8407,Credit Card,3077.47,1,2025-09-16 10:29:00
TXN00440,U3163,Wallet,556.05,1,2025-09-16 10:00:00
TXN00441,U6240,Credit Card,1143.83,0,2025-09-17 04:15:00
TXN00442,U2368,UPI,2315.51,1,2025-09-16 21:52:00
TXN00443,U7299,Net Banking,4797.39,0,2025-09-16 12:04:00
TXN00444,U1547,UPI,1721.13,1,2025-09-17 09:10:00
TXN00445,U9493,Debit Card,2119.8,1,2025-09-17 09:02:00
TXN00446,U7877,UPI,3594.35,1,2025-09-17 07:54:00
TXN00447,U8884,Wallet,4884.89,0,2025-09-17 08:34:00
TXN00448,U8347,Wallet,978.75,1,2025-09-17 05:16:00
TXN00449,U8437,UPI,236.22,1,2025-09-17 07:17:00
TXN00450,U1072,Wallet,3692.19,1,2025-09-16 18:24:00
TXN00451,U4841,Net Banking,2517.78,1,2025-09-16 12:48:00
TXN00452,U3740,Net Banking,3913.35,1,2025-09-17 05:13:00
TXN00453,U3329,UPI,2250.88,1,2025-09-16 19:04:00
TXN00454,U4123,Net Banking,3029.09,1,2025-09-16 13:32:00
TXN00455,U4614,Debit Card,828.43,1,2025-09-16 13:50:00
TXN00456,U3899,Net Banking,4599.55,1,2025-09-17 03:18:00
TXN00457,U1824,Debit Card,3698.01,0,2025-09-17 07:37:00
TXN00458,U2150,UPI,4152.38,1,2025-09-17 09:25:00
TXN00459,U8791,UPI,4159.68,1,2025-09-16 16:17:00
TXN00460,U6720,UPI,1539.97,1,2025-09-17 04:30:00
TXN00461,U8997,Credit Card,4432.75,1,2025-09-17 03:01:00
TXN00462,U9164,Debit Card,4555.37,1,2025-09-16 18:26:00
TXN00463,U8599,Net Banking,4885.71,1,2025-09-16 16:42:00
TXN00464,U8659,Net Banking,3075.98,1,2025-09-16 14:35:00
TXN00465,U5967,Net Banking,4044.36,1,2025-09-16 18:22:00
TXN00466,U8782,Credit Card,4586.4,1,2025-09-16 13:25:00
TXN00467,U3881,Wallet,2797.17,1,2025-09-17 07:42:00
TXN00468,U1073,UPI,933.73,0,2025-09-17 04:01:00
TXN00469,U4634,Credit Card,1656.64,1,2025-09-16 21:07:00
TXN00470,U8732,Credit Card,186.65,1,2025-09-17 00:51:00
TXN00471,U9231,Debit Card,2376.8,1,2025-09-16 18:42:00
TXN00472,U5355,Credit Card,4712.68,1,2025-09-17 04:08:00
TXN00473,U5105,UPI,1266.49,1,2025-09-16 15:07:00
TXN00474,U5667,Net Banking,1172.78,1,2025-09-16 17:36:00
TXN00475,U7244,UPI,2367.28,1,2025-09-17 00:58:00
TXN00476,U1698,UPI,3688.62,1,2025-09-16 22:41:00
TXN00477,U1781,Credit Card,4409.66,1,2025-09-17 08:49:00
TXN00478,U4198,Wallet,3022.23,1,2025-09-16 11:46:00
TXN00479,U9249,Net Banking,1893.15,1,2025-09-16 19:30:00
TXN00480,U7973,UPI,4986.13,1,2025-09-16 22:05:00
TXN00481,U3526,Credit Card,754.13,1,2025-09-16 21:43:00
TXN00482,U3607,Wallet,1648.64,1,2025-09-17 03:44:00
TXN00483,U5164,UPI,166.05,1,2025-09-16 12:38:00
TXN00484,U3038,Wallet,2469.56,1,2025-09-16 12:05:00
TXN00485,U4143,Debit Card,241.96,0,2025-09-16 20:51:00
TXN00486,U8230,Net Banking,4320.82,0,2025-09-16 11:54:00
TXN00487,U1897,UPI,461.04,1,2025-09-17 06:43:00
TXN00488,U1229,Credit Card,907.08,1,2025-09-16 10:17:00
TXN00489,U3074,Credit Card,3916.74,1,2025-09-16 17:05:00
TXN00490,U7526,Net Banking,3626.86,1,2025-09-16 19:29:00
TXN00491,U3436,Credit Card,1097.4,1,2025-09-17 04:06:00
TXN00492,U6247,Credit Card,2918.86,1,2025-09-17 07:34:00
TXN00493,U4987,Debit Card,1480.68,1,2025-09-16 12:56:00
TXN00494,U7776,UPI,941.2,1,2025-09-17 09:09:00
TXN00495,U9568,UPI,3901.91,1,2025-09-16 11:34:00
TXN00496,U2740,Wallet,964.31,1,2025-09-17 00:41:00
TXN00497,U5076,Net Banking,3810.98,1,2025-09-16 21:52:00
TXN00498,U9962,Net Banking,2005.82,1,2025-09-17 06:51:00
TXN00499,U9545,Wallet,4353.55,0,2025-09-17 09:42:00
TXN00500,U1681,Net Banking,521.47,1,2025-09-16 18:39:00
TXN00501,U6797,Debit Card,3197.41,1,2025-09-17 04:18:00
TXN00502,U2039,Credit Card,2308.88,1,2025-09-16 11:49:00
TXN00503,U8991,Debit Card,3588.87,1,2025-09-16 11:48:00
TXN00504,U1346,Credit Card,2027.9,1,2025-09-16 10:07:00
TXN00505,U7927,Credit Card,2323.55,1,2025-09-16 14:00:00
TXN00506,U9943,Wallet,699.54,1,2025-09-16 14:02:00
TXN00507,U1144,Wallet,4428.96,1,2025-09-17 09:36:00
TXN00508,U7160,Net Banking,3651.14,1,2025-09-17 08:59:00
TXN00509,U3303,UPI,4033.03,1,2025-09-16 23:14:00
TXN00510,U8407,UPI,3723.69,1,2025-09-16 19:43:00
TXN00511,U7720,Debit Card,1646.72,1,2025-09-16 12:29:00
TXN00512,U3786,Debit Card,2322.83,1,2025-09-16 16:16:00
TXN00513,U2923,Net Banking,3773.07,1,2025-09-16 22:27:00
TXN00514,U6493,Credit Card,4410.89,1,2025-09-16 23:52:00
TXN00515,U7309,Debit Card,3650.63,1,2025-09-17 00:34:00
TXN00516,U8196,Debit Card,1966.38,1,2025-09-16 19:39:00
TXN00517,U1427,Wallet,4560.85,1,2025-09-16 19:38:00
TXN00518,U7090,Net Banking,3179.62,1,2025-09-16 19:44:00
TXN00519,U8022,Wallet,3399.09,1,2025-09-16 12:25:00
TXN00520,U9947,Credit Card,3421.54,1,2025-09-17 01:43:00
TXN00521,U1604,Credit Card,1198.54,1,2025-09-16 16:43:00
TXN00522,U5314,Net Banking,3524.36,1,2025-09-17 07:28:00
TXN00523,U6214,Credit Card,3623.22,1,2025-09-17 06:17:00
TXN00524,U6860,Credit Card,481.84,1,2025-09-16 18:07:00
TXN00525,U3929,Debit Card,3534.07,1,2025-09-16 12:46:00
TXN00526,U3239,Credit Card,4270.02,1,2025-09-16 17:25:00
TXN00527,U3096,Wallet,4906.02,1,2025-09-16 19:52:00
TXN00528,U2168,Debit Card,1050.94,0,2025-09-17 05:35:00
TXN00529,U7944,Credit Card,2997.44,1,2025-09-17 00:22:00
TXN00530,U7523,Wallet,3188.35,1,2025-09-16 16:27:00
TXN00531,U7322,Debit Card,187.31,1,2025-09-17 09:44:00
TXN00532,U9461,Credit Card,999.46,1,2025-09-16 15:21:00
TXN00533,U2468,Credit Card,3522.94,1,2025-09-17 03:35:00
TXN00534,U6201,Wallet,3204.53,0,2025-09-16 22:07:00
TXN00535,U3262,Credit Card,3175.49,1,2025-09-17 07:22:00
TXN00536,U1465,Wallet,796.75,1,2025-09-16 20:05:00
TXN00537,U2831,Debit Card,3909.13,1,2025-09-16 15:22:00
TXN00538,U4519,Debit Card,2339.24,1,2025-09-16 22:46:00
TXN00539,U2457,UPI,251.46,1,2025-09-17 05:37:00
TXN00540,U8933,Credit Card,1099.99,1,2025-09-17 06:29:00
TXN00541,U8391,Wallet,2245.99,1,2025-09-17 02:33:00
TXN00542,U8158,Net Banking,4013.98,1,2025-09-17 06:42:00
TXN00543,U8138,Net Banking,2031.38,1,2025-09-16 10:50:00
TXN00544,U7070,Debit Card,3131.9,1,2025-09-17 07:06:00
TXN00545,U7496,Credit Card,1761.96,1,2025-09-16 12:11:00
TXN00546,U8463,Debit Card,3274.74,1,2025-09-16 10:04:00
TXN00547,U7618,Wallet,4743.92,1,2025-09-16 16:45:00
TXN00548,U4892,UPI,240.12,1,2025-09-16 10:45:00
TXN00549,U2814,UPI,3878.13,1,2025-09-17 02:22:00
TXN00550,U6153,Wallet,1188.27,1,2025-09-16 22:35:00
TXN00551,U3827,Credit Card,1824.73,1,2025-09-16 16:51:00
TXN00552,U2353,Wallet,405.97,1,2025-09-16 10:47:00
TXN00553,U5153,Debit Card,214.51,1,2025-09-16 14:47:00
TXN00554,U8829,Net Banking,140.8,1,2025-09-17 05:16:00
TXN00555,U3300,Debit Card,4421.79,1,2025-09-17 10:00:00
TXN00556,U2630,Wallet,2553.91,1,2025-09-16 23:40:00
TXN00557,U2791,Net Banking,777.73,0,2025-09-16 11:36:00
TXN00558,U9539,Wallet,378.18,1,2025-09-16 13:02:00
TXN00559,U4605,Net Banking,268.17,1,2025-09-17 07:27:00
TXN00560,U1591,Wallet,3667.05,1,2025-09-16 13:28:00
TXN00561,U1579,Net Banking,4323.05,1,2025-09-17 07:24:00
TXN00562,U9393,Debit Card,4861.34,1,2025-09-16 21:58:00
TXN00563,U3209,Net Banking,804.7,1,2025-09-16 23:51:00
TXN00564,U9331,Debit Card,454.91,1,2025-09-17 08:20:00
TXN00565,U9172,Credit Card,2556.59,1,2025-09-16 15:40:00
TXN00566,U2362,Net Banking,950.75,1,2025-09-17 04:04:00
TXN00567,U7633,Wallet,2000.88,1,2025-09-16 14:51:00
TXN00568,U9911,Net Banking,3652.39,1,2025-09-17 06:24:00
TXN00569,U2855,Net Banking,4772.53,1,2025-09-17 00:10:00
TXN00570,U5485,UPI,4068.09,0,2025-09-17 09:26:00
TXN00571,U6272,Wallet,2689.51,1,2025-09-17 09:12:00
TXN00572,U4261,UPI,1921.0,1,2025-09-16 23:08:00
TXN00573,U3822,UPI,4869.86,1,2025-09-17 01:29:00
TXN00574,U8387,Net Banking,4150.57,0,2025-09-17 08:00:00
TXN00575,U1536,Debit Card,4617.12,1,2025-09-16 15:57:00
TXN00576,U7035,Credit Card,4827.37,1,2025-09-16 12:47:00
TXN00577,U5213,Credit Card,763.21,1,2025-09-16 11:41:00
TXN00578,U2376,UPI,3669.4,1,2025-09-16 22:49:00
TXN00579,U5879,Debit Card,3703.44,1,2025-09-17 02:05:00
TXN00580,U4282,Debit Card,1328.38,1,2025-09-16 20:31:00
TXN00581,U6910,Debit Card,571.47,0,2025-09-17 05:57:00
TXN00582,U6273,Debit Card,1082.78,1,2025-09-17 03:40:00
TXN00583,U4354,Credit Card,4439.12,1,2025-09-16 16:22:00
TXN00584,U7808,Wallet,4568.21,0,2025-09-16 18:57:00
TXN00585,U9180,Wallet,1739.11,1,2025-09-17 02:41:00
TXN00586,U1711,UPI,3399.58,1,2025-09-16 11:00:00
TXN00587,U2098,Wallet,329.38,0,2025-09-16 10:36:00
TXN00588,U8887,Wallet,4781.45,1,2025-09-17 00:39:00
TXN00589,U5083,UPI,3879.28,1,2025-09-17 04:41:00
TXN00590,U2191,Debit Card,596.76,1,2025-09-16 19:36:00
TXN00591,U8780,Debit Card,918.04,1,2025-09-16 13:38:00
TXN00592,U6836,UPI,3630.57,1,2025-09-16 23:21:00
TXN00593,U4791,Wallet,3409.98,1,2025-09-16 11:06:00
TXN00594,U3394,Credit Card,4082.21,1,2025-09-16 19:25:00
TXN00595,U4094,Debit Card,2075.03,1,2025-09-17 05:19:00
TXN00596,U2475,Credit Card,652.99,1,2025-09-16 22:54:00
TXN00597,U3294,Net Banking,2473.08,1,2025-09-17 06:01:00
TXN00598,U9659,UPI,3237.52,1,2025-09-17 00:09:00
TXN00599,U2509,Wallet,756.32,0,2025-09-16 22:47:00
TXN00600,U5816,Debit Card,3881.85,1,2025-09-16 23:38:00
TXN00601,U5885,Wallet,4747.56,1,2025-09-16 18:53:00
TXN00602,U6101,Net Banking,4152.46,1,2025-09-16 14:57:00
TXN00603,U2886,Wallet,591.74,1,2025-09-16 13:16:00
TXN00604,U4515,UPI,4018.41,1,2025-09-16 14:06:00
TXN00605,U4202,Credit Card,2902.72,1,2025-09-17 08:09:00
TXN00606,U6951,Wallet,3757.4,1,2025-09-17 01:29:00
TXN00607,U6635,UPI,255.22,1,2025-09-16 13:30:00
TXN00608,U2887,Credit Card,3565.92,1,2025-09-16 22:35:00
TXN00609,U6682,Wallet,4565.39,1,2025-09-16 23:28:00
TXN00610,U4770,Net Banking,4176.6,1,2025-09-16 15:12:00
TXN00611,U2501,UPI,1849.39,0,2025-09-17 00:44:00
TXN00612,U7064,Wallet,2571.06,1,2025-09-17 03:40:00
TXN00613,U1865,Debit Card,4249.4,1,2025-09-17 01:35:00
TXN00614,U5948,UPI,2296.3,1,2025-09-17 06:38:00
TXN00615,U3291,Debit Card,3558.47,1,2025-09-17 06:08:00
TXN00616,U8664,UPI,2926.02,1,2025-09-16 16:25:00
TXN00617,U5342,Credit Card,4493.63,1,2025-09-16 16:53:00
TXN00618,U7940,UPI,3635.79,1,2025-09-16 10:29:00
TXN00619,U7028,Credit Card,2209.05,1,2025-09-16 16:38:00
TXN00620,U9820,Credit Card,600.97,1,2025-09-17 08:35:00
TXN00621,U2890,Wallet,1013.64,0,2025-09-16 19:49:00
TXN00622,U2132,UPI,540.88,1,2025-09-17 03:17:00
TXN00623,U8170,UPI,2863.42,1,2025-09-16 13:35:00
TXN00624,U1406,Wallet,875.79,1,2025-09-16 15:19:00
TXN00625,U4525,Net Banking,3562.37,1,2025-09-16 20:30:00
TXN00626,U2417,Net Banking,802.73,1,2025-09-17 07:41:00
TXN00627,U2657,Net Banking,2580.67,1,2025-09-16 20:54:00
TXN00628,U7865,Credit Card,3701.99,1,2025-09-17 06:06:00
TXN00629,U8590,Net Banking,1315.82,1,2025-09-17 07:14:00
TXN00630,U7269,UPI,1828.26,1,2025-09-17 01:50:00
TXN00631,U8759,Wallet,2848.72,1,2025-09-16 18:39:00
TXN00632,U5782,Debit Card,1156.34,1,2025-09-17 07:58:00
TXN00633,U3429,UPI,3246.96,1,2025-09-16 20:05:00
TXN00634,U3774,UPI,2990.84,1,2025-09-16 20:39:00
TXN00635,U3401,Net Banking,1088.27,1,2025-09-16 11:05:00
TXN00636,U2671,Credit Card,4143.6,1,2025-09-16 11:56:00
TXN00637,U1524,Debit Card,988.82,1,2025-09-17 04:04:00
TXN00638,U9216,Debit Card,1923.84,1,2025-09-16 15:25:00
TXN00639,U9677,Credit Card,1554.74,1,2025-09-17 00:10:00
TXN00640,U6262,UPI,722.67,1,2025-09-16 16:58:00
TXN00641,U5716,Debit Card,4488.34,1,2025-09-17 02:58:00
TXN00642,U5397,Net Banking,4482.76,1,2025-09-16 17:08:00
TXN00643,U5314,Net Banking,4695.53,0,2025-09-17 09:31:00
TXN00644,U4117,Debit Card,2401.65,1,2025-09-17 07:55:00
TXN00645,U2553,Net Banking,1905.34,1,2025-09-16 22:04:00
TXN00646,U6674,Wallet,4451.36,1,2025-09-17 08:40:00
TXN00647,U4862,UPI,3902.58,1,2025-09-16 14:48:00
TXN00648,U8863,Credit Card,2395.71,1,2025-09-17 08:41:00
TXN00649,U5350,UPI,4553.75,1,2025-09-16 14:53:00
TXN00650,U9770,Credit Card,1399.21,1,2025-09-17 07:54:00
TXN00651,U6117,Net Banking,623.32,1,2025-09-16 14:39:00
TXN00652,U8912,Credit Card,1630.29,1,2025-09-16 20:40:00
TXN00653,U7382,Wallet,3947.81,1,2025-09-16 22:57:00
TXN00654,U8044,UPI,1281.87,1,2025-09-17 07:41:00
TXN00655,U1373,Wallet,1905.72,1,2025-09-16 13:39:00
TXN00656,U2058,Net Banking,1987.04,1,2025-09-17 03:13:00
TXN00657,U5666,Credit Card,734.19,1,2025-09-16 15:20:00
TXN00658,U2651,UPI,488.65,1,2025-09-16 22:12:00
TXN00659,U4308,UPI,3360.15,1,2025-09-16 18:09:00
TXN00660,U8201,UPI,2361.04,1,2025-09-16 16:14:00
TXN00661,U7659,Debit Card,2676.61,1,2025-09-16 20:39:00
TXN00662,U1299,Debit Card,3834.23,1,2025-09-17 00:49:00
TXN00663,U3473,Net Banking,4063.65,1,2025-09-16 17:09:00
TXN00664,U8047,Net Banking,3117.01,1,2025-09-16 23:44:00
TXN00665,U6428,Credit Card,2062.11,1,2025-09-17 03:08:00
TXN00666,U4202,Credit Card,737.94,1,2025-09-17 06:17:00
TXN00667,U6115,Wallet,2170.95,1,2025-09-17 01:42:00
TXN00668,U8349,Wallet,4955.51,1,2025-09-17 02:08:00
TXN00669,U4543,Net Banking,3570.92,1,2025-09-17 00:27:00
TXN00670,U4688,Net Banking,4973.04,1,2025-09-16 19:42:00
TXN00671,U4386,Net Banking,4478.7,1,2025-09-17 05:25:00
TXN00672,U8182,Net Banking,4590.57,0,2025-09-16 16:29:00
TXN00673,U6536,Debit Card,940.5,1,2025-09-17 06:01:00
TXN00674,U1670,Debit Card,3187.41,1,2025-09-17 04:15:00
TXN00675,U9944,Credit Card,501.73,0,2025-09-16 14:29:00
TXN00676,U6352,Net Banking,999.22,1,2025-09-16 19:22:00
TXN00677,U7976,Credit Card,926.49,1,2025-09-17 06:46:00
TXN00678,U8649,Credit Card,1632.42,1,2025-09-17 04:26:00
TXN00679,U9007,Debit Card,3989.42,1,2025-09-17 09:44:00
TXN00680,U8155,Net Banking,2385.78,1,2025-09-17 04:33:00
TXN00681,U9910,Credit Card,950.34,1,2025-09-16 10:28:00
TXN00682,U3199,Wallet,3892.59,1,2025-09-17 05:49:00
TXN00683,U3410,Wallet,4967.52,1,2025-09-16 11:18:00
TXN00684,U1970,Credit Card,4386.06,1,2025-09-16 23:27:00
TXN00685,U8233,Net Banking,2579.46,1,2025-09-17 03:35:00
TXN00686,U6425,Net Banking,848.27,1,2025-09-16 10:14:00
TXN00687,U1625,UPI,1340.7,1,2025-09-16 10:58:00
TXN00688,U1817,Net Banking,4550.73,1,2025-09-16 13:56:00
TXN00689,U5739,UPI,2161.63,1,2025-09-17 09:09:00
TXN00690,U6344,Wallet,3020.64,1,2025-09-17 02:01:00
TXN00691,U1141,Net Banking,3695.75,1,2025-09-16 10:29:00
TXN00692,U5495,UPI,2975.61,1,2025-09-16 22:34:00
TXN00693,U1217,Net Banking,4309.55,0,2025-09-16 22:45:00
TXN00694,U4094,Debit Card,463.31,1,2025-09-17 03:36:00
TXN00695,U4623,UPI,1331.65,1,2025-09-17 06:35:00
TXN00696,U6273,Credit Card,3601.3,1,2025-09-16 23:34:00
TXN00697,U4512,Net Banking,4517.12,1,2025-09-17 06:19:00
TXN00698,U3286,Net Banking,3172.87,1,2025-09-17 09:03:00
TXN00699,U4370,Wallet,3130.67,1,2025-09-17 03:13:00
TXN00700,U7066,Wallet,4647.0,1,2025-09-17 05:21:00
TXN00701,U4657,Credit Card,2017.74,1,2025-09-17 00:44:00
TXN00702,U2487,Net Banking,3147.56,1,2025-09-17 04:12:00
TXN00703,U8791,UPI,3955.27,1,2025-09-16 15:31:00
TXN00704,U6600,Credit Card,975.35,1,2025-09-16 13:27:00
TXN00705,U8291,UPI,3345.42,1,2025-09-17 02:30:00
TXN00706,U7506,Net Banking,4257.51,1,2025-09-17 09:44:00
TXN00707,U5901,Debit Card,1747.95,1,2025-09-17 06:29:00
TXN00708,U5144,Credit Card,3084.54,1,2025-09-17 09:42:00
TXN00709,U3112,Debit Card,4530.1,1,2025-09-17 03:47:00
TXN00710,U8441,Net Banking,680.98,1,2025-09-16 17:47:00
TXN00711,U2812,Debit Card,1699.27,1,2025-09-16 16:57:00
TXN00712,U5830,Net Banking,991.53,1,2025-09-16 12:05:00
TXN00713,U4947,Net Banking,371.47,1,2025-09-16 20:31:00
TXN00714,U4311,UPI,1649.82,1,2025-09-17 09:11:00
TXN00715,U2690,Net Banking,1573.93,1,2025-09-16 19:56:00
TXN00716,U4939,Wallet,4608.82,1,2025-09-17 06:01:00
TXN00717,U3896,Wallet,3270.56,1,2025-09-17 09:55:00
TXN00718,U2525,Net Banking,4035.37,1,2025-09-17 09:00:00
TXN00719,U2829,UPI,1828.61,1,2025-09-17 03:28:00
TXN00720,U2508,UPI,1873.19,1,2025-09-16 16:04:00
TXN00721,U2025,Credit Card,1203.97,1,2025-09-16 17:26:00
TXN00722,U8843,Net Banking,3577.17,1,2025-09-16 14:46:00
TXN00723,U2313,Wallet,3668.11,1,2025-09-16 10:48:00
TXN00724,U5584,Credit Card,837.62,1,2025-09-16 11:22:00
TXN00725,U7517,Debit Card,2012.32,1,2025-09-16 20:18:00
TXN00726,U4993,Wallet,3107.28,1,2025-09-16 13:42:00
TXN00727,U1476,UPI,604.17,1,2025-09-16 21:01:00
TXN00728,U6361,Wallet,1596.92,1,2025-09-16 22:55:00
TXN00729,U4662,Wallet,2563.81,1,2025-09-16 20:50:00
TXN00730,U6709,Debit Card,3559.42,1,2025-09-16 16:35:00
TXN00731,U8985,Net Banking,2925.83,1,2025-09-17 00:11:00
TXN00732,U8241,UPI,502.44,1,2025-09-17 03:29:00
TXN00733,U4715,UPI,496.83,1,2025-09-17 05:50:00
TXN00734,U6707,Credit Card,4154.49,1,2025-09-16 18:19:00
TXN00735,U3374,Net Banking,4694.67,0,2025-09-16 10:08:00
TXN00736,U6044,Debit Card,156.08,1,2025-09-16 18:12:00
TXN00737,U2096,Wallet,1316.53,1,2025-09-16 16:03:00
TXN00738,U3031,Credit Card,2082.97,1,2025-09-16 13:49:00
TXN00739,U3322,Credit Card,4766.81,1,2025-09-16 21:35:00
TXN00740,U3491,Debit Card,2998.09,1,2025-09-16 14:23:00
TXN00741,U4752,Net Banking,3325.63,1,2025-09-17 08:36:00
TXN00742,U9743,Credit Card,999.19,1,2025-09-16 20:18:00
TXN00743,U7150,UPI,2060.92,1,2025-09-17 04:00:00
TXN00744,U9693,Net Banking,862.77,1,2025-09-16 11:39:00
TXN00745,U1634,Wallet,520.03,1,2025-09-17 05:35:00
TXN00746,U8791,UPI,1530.0,1,2025-09-17 03:22:00
TXN00747,U5405,Credit Card,1889.2,1,2025-09-16 12:29:00
TXN00748,U9915,Wallet,4678.42,1,2025-09-16 19:34:00
TXN00749,U5436,Wallet,3810.79,1,2025-09-16 21:04:00
TXN00750,U9803,Wallet,3182.04,1,2025-09-16 10:37:00
TXN00751,U1790,Net Banking,2095.05,1,2025-09-16 11:58:00
TXN00752,U5104,Net Banking,1330.5,1,2025-09-16 14:23:00
TXN00753,U3504,Wallet,3134.14,1,2025-09-17 01:16:00
TXN00754,U5120,Credit Card,3731.79,1,2025-09-16 21:11:00
TXN00755,U2875,UPI,596.06,1,2025-09-16 18:48:00
TXN00756,U3821,Net Banking,3674.4,1,2025-09-16 22:38:00
TXN00757,U7344,Credit Card,2031.6,1,2025-09-16 21:01:00
TXN00758,U4694,Net Banking,3827.62,1,2025-09-16 20:29:00
TXN00759,U6266,Debit Card,4058.68,1,2025-09-17 08:25:00
TXN00760,U8972,Credit Card,4653.63,1,2025-09-17 09:50:00
TXN00761,U4762,Wallet,4381.16,1,2025-09-16 23:10:00
TXN00762,U1108,UPI,3307.6,1,2025-09-17 07:40:00
TXN00763,U7422,Wallet,2953.25,1,2025-09-16 12:51:00
TXN00764,U2724,Credit Card,1340.24,1,2025-09-17 04:38:00
TXN00765,U6722,Credit Card,3644.36,0,2025-09-16 14:02:00
TXN00766,U1422,Net Banking,678.3,1,2025-09-16 18:17:00
TXN00767,U2338,Net Banking,2075.8,1,2025-09-17 03:28:00
TXN00768,U3201,Credit Card,2533.95,1,2025-09-17 02:18:00
TXN00769,U9784,Net Banking,296.87,1,2025-09-17 07:59:00
TXN00770,U3424,Credit Card,2998.67,1,2025-09-17 01:17:00
TXN00771,U2888,UPI,4625.36,1,2025-09-16 13:57:00
TXN00772,U5394,Credit Card,743.22,1,2025-09-17 04:11:00
TXN00773,U2819,Wallet,1908.85,1,2025-09-16 23:40:00
TXN00774,U3063,UPI,3009.8,1,2025-09-17 02:04:00
TXN00775,U8353,Credit Card,4048.06,1,2025-09-16 20:49:00
TXN00776,U4044,Net Banking,1790.94,1,2025-09-16 19:49:00
TXN00777,U4595,Credit Card,3979.9,1,2025-09-17 04:42:00
TXN00778,U4134,UPI,333.36,1,2025-09-16 10:50:00
TXN00779,U6218,Net Banking,2586.94,1,2025-09-16 19:29:00
TXN00780,U5732,UPI,1581.43,1,2025-09-17 03:25:00
TXN00781,U5566,Debit Card,4088.84,1,2025-09-16 23:09:00
TXN00782,U4456,Credit Card,2293.22,1,2025-09-16 12:09:00
TXN00783,U6869,Credit Card,1210.45,1,2025-09-17 03:40:00
TXN00784,U1244,Debit Card,4405.67,1,2025-09-16 12:32:00
TXN00785,U6935,Credit Card,4957.71,1,2025-09-17 00:34:00
TXN00786,U6538,Debit Card,2378.14,1,2025-09-16 21:39:00
TXN00787,U1497,UPI,1897.54,1,2025-09-16 17:55:00
TXN00788,U8996,UPI,4409.01,1,2025-09-17 07:55:00
TXN00789,U5425,Credit Card,4979.09,0,2025-09-16 13:50:00
TXN00790,U3067,Credit Card,3269.86,1,2025-09-16 11:30:00
TXN00791,U6641,Credit Card,2217.79,1,2025-09-17 05:31:00
TXN00792,U2571,Wallet,816.83,0,2025-09-17 07:19:00
